,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return
384,2014-07-14,2017-07-14,2017-07-17,2018-07-17,0.06927700295812698,0.0726459972121538,0.16135991628272622,0.08654116178313051,0.09389392994067189,0.17840804372553257,0.0784767407702108,0.09102078317089221,0.1796039863432394
385,2014-07-15,2017-07-17,2017-07-18,2018-07-18,0.07192402489672388,0.0751207560066531,0.1680001796082693,0.08805101296292267,0.09529938460296714,0.18178801933902566,0.07699971615840877,0.089298536371163,0.17819685003469463
386,2014-07-16,2017-07-17,2017-07-18,2018-07-18,0.07192402489672388,0.0751207560066531,0.1680001796082693,0.08805101296292267,0.09529938460296714,0.18178801933902566,0.08002979321358067,0.0936320103921746,0.1843003769799156
387,2014-07-17,2017-07-17,2017-07-18,2018-07-18,0.07192402489672388,0.0751207560066531,0.1680001796082693,0.08805101296292267,0.09529938460296714,0.18178801933902566,0.07630880334075901,0.08874588586953726,0.17164294139758168
388,2014-07-18,2017-07-18,2017-07-19,2018-07-19,0.06797049219030017,0.07140585462439522,0.15820847244203642,0.08541838047526344,0.09236294964900708,0.17572144502036433,0.08202580426097321,0.09469329704670919,0.1874861327219279
389,2014-07-21,2017-07-21,2017-07-24,2018-07-24,0.0739058113763882,0.0772490816423887,0.17332496999703034,0.07699846765994937,0.0840813579557331,0.15734639347308138,0.06914509192550765,0.07995253727275169,0.15840281286831823
390,2014-07-22,2017-07-24,2017-07-25,2018-07-25,0.0748546316817998,0.07828702544182069,0.17584760849283884,0.08071782992929463,0.08834190037551795,0.16594793314655387,0.07001916170636523,0.08124206106222215,0.1576001963245746
391,2014-07-23,2017-07-24,2017-07-25,2018-07-25,0.0748546316817998,0.07828702544182069,0.17584760849283884,0.08071782992929463,0.08834190037551795,0.16594793314655387,0.07908868876789722,0.09109484452079254,0.17885719529527194
392,2014-07-24,2017-07-24,2017-07-25,2018-07-25,0.0748546316817998,0.07828702544182069,0.17584760849283884,0.08071782992929463,0.08834190037551795,0.16594793314655387,0.07803568780613007,0.09034135911795406,0.17675020255294568
393,2014-07-25,2017-07-25,2017-07-26,2018-07-26,0.07482368912787055,0.07825354302621167,0.17576614759378725,0.081920136506214,0.08948879314247192,0.16862212677165966,0.07583074148539545,0.08798463611701182,0.172721460638631
394,2014-07-28,2017-07-28,2017-07-31,2018-07-31,0.06888423254563096,0.07280327743816627,0.16098173372781646,0.07768311968690247,0.08567345777669615,0.16103746162153015,0.07256596779735053,0.08520655463497363,0.1679310352363676
395,2014-07-29,2017-07-31,2017-08-01,2018-08-01,0.06586009738082373,0.06991262839561362,0.15342891444749543,0.07484482069120689,0.08297230308459475,0.15482993978392717,0.06975776183362979,0.08184582224716863,0.16138221185920376
396,2014-07-30,2017-07-31,2017-08-01,2018-08-01,0.06586009738082373,0.06991262839561362,0.15342891444749543,0.07484482069120689,0.08297230308459475,0.15482993978392717,0.06816037763250851,0.07935213090377592,0.1546741362876383
397,2014-07-31,2017-07-31,2017-08-01,2018-08-01,0.06586009738082373,0.06991262839561362,0.15342891444749543,0.07484482069120689,0.08297230308459475,0.15482993978392717,0.06864101722143619,0.08007087265150252,0.15505584693986482
398,2014-08-01,2017-08-01,2017-08-02,2018-08-02,0.06462721949325143,0.06874319237256228,0.1503399257384131,0.0784795809423843,0.08690231411273491,0.1631170956708453,0.07824269787875872,0.09151117983354488,0.18193537386778594
399,2014-08-04,2017-08-04,2017-08-07,2018-08-07,0.06790646272848064,0.0723030154254897,0.1587134273955593,0.08197536279140973,0.09071999591528628,0.17111018799434893,0.07814896636680471,0.09131043092397598,0.17984569512225193
400,2014-08-05,2017-08-07,2017-08-08,2018-08-08,0.06778126355931553,0.07218600991919841,0.15840418037488457,0.08141437022668822,0.09019275556629618,0.16988380660176863,0.07506614339122568,0.08738779680570935,0.1701734302669284
401,2014-08-06,2017-08-07,2017-08-08,2018-08-08,0.06778126355931553,0.07218600991919841,0.15840418037488457,0.08141437022668822,0.09019275556629618,0.16988380660176863,0.08697493304188444,0.10194571815820938,0.20351318751475472
402,2014-08-07,2017-08-07,2017-08-08,2018-08-08,0.06778126355931553,0.07218600991919841,0.15840418037488457,0.08141437022668822,0.09019275556629618,0.16988380660176863,0.07451193000633304,0.0864280887953291,0.170060365163447
403,2014-08-08,2017-08-08,2017-08-09,2018-08-09,0.06718899879239296,0.07162571523196497,0.15694945156026247,0.08161694029675519,0.09038619771898915,0.17032397584233358,0.08115919237898325,0.0937114847997793,0.18657133619783994
404,2014-08-11,2017-08-11,2017-08-14,2018-08-14,0.06456874822842804,0.06916860971118233,0.15032519949772574,0.08094330544153483,0.0903044351910181,0.1672563347821549,0.08168065251891035,0.09597919218726565,0.18789376569439628
405,2014-08-12,2017-08-14,2017-08-15,2018-08-15,0.0618857021871622,0.066678134960271,0.14379841475323396,0.0780593087695468,0.0874238178629632,0.16113907864424823,0.07065003169848243,0.0832672843576688,0.15951254165603068
406,2014-08-13,2017-08-14,2017-08-15,2018-08-15,0.0618857021871622,0.066678134960271,0.14379841475323396,0.0780593087695468,0.0874238178629632,0.16113907864424823,0.07374834615638905,0.08611899706890798,0.16729633111831888
407,2014-08-14,2017-08-14,2017-08-15,2018-08-15,0.0618857021871622,0.066678134960271,0.14379841475323396,0.0780593087695468,0.0874238178629632,0.16113907864424823,0.07135225894336063,0.08329529736587168,0.16747321610643418
408,2014-08-15,2017-08-15,2017-08-16,2018-08-16,0.06812942497561386,0.0738504692648092,0.16044868668966447,0.07910598012415797,0.08865116999405312,0.1635770809615067,0.08336361320305147,0.09777171184554284,0.18927492348821687
409,2014-08-18,2017-08-18,2017-08-21,2018-08-21,0.07990357563494907,0.08568905553648054,0.18976163393422796,0.0951442166325842,0.10574254459021586,0.19840416733504684,0.09335497662152846,0.10959163847901465,0.21651141196836954
410,2014-08-19,2017-08-21,2017-08-22,2018-08-22,0.0742886793780362,0.07989641140897157,0.17505607904719844,0.08943135442934055,0.09944573126217239,0.18493308221222765,0.09208111741712065,0.10801274387439877,0.20949422755889352
411,2014-08-20,2017-08-21,2017-08-22,2018-08-22,0.0742886793780362,0.07989641140897157,0.17505607904719844,0.08943135442934055,0.09944573126217239,0.18493308221222765,0.08406561974975967,0.09815368435942895,0.19340392934279982
412,2014-08-21,2017-08-21,2017-08-22,2018-08-22,0.0742886793780362,0.07989641140897157,0.17505607904719844,0.08943135442934055,0.09944573126217239,0.18493308221222765,0.08151258987897539,0.09636732759288182,0.18887609620556148
413,2014-08-22,2017-08-22,2017-08-23,2018-08-23,0.07478271166720556,0.08037315956918964,0.1762733719025877,0.09054462142822729,0.10052083020115792,0.1873148585745371,0.0891032378336914,0.1032461685941141,0.20394293936074373
414,2014-08-25,2017-08-25,2017-08-28,2018-08-28,0.08188693783921788,0.08780609177439229,0.19513669340252973,0.0984767900077009,0.10904953500756809,0.20591648601059567,0.10219545972208746,0.11900364036473222,0.23486015120658746
415,2014-08-26,2017-08-28,2017-08-29,2018-08-29,0.08175668233648888,0.08766404827029003,0.19479209998616356,0.10059693052064256,0.11131155800439498,0.21087347471578066,0.09782096651329696,0.11383567489894704,0.22263287448417515
416,2014-08-27,2017-08-28,2017-08-29,2018-08-29,0.08175668233648888,0.08766404827029003,0.19479209998616356,0.10059693052064256,0.11131155800439498,0.21087347471578066,0.09898445121018855,0.11566860152103897,0.23272568665420393
417,2014-08-28,2017-08-28,2017-08-29,2018-08-29,0.08175668233648888,0.08766404827029003,0.19479209998616356,0.10059693052064256,0.11131155800439498,0.21087347471578066,0.09886429640602473,0.11546700245843824,0.23087551377686147
418,2014-08-29,2017-08-29,2017-08-30,2018-08-30,0.07868727155609447,0.08486509749818068,0.1870276754485979,0.09458021589618339,0.10518566668582639,0.19709727414516026,0.08757563530293483,0.10206724781320103,0.20159852834989567
419,2014-09-02,2017-09-05,2017-09-06,2018-09-06,0.0809158621645999,0.0870785028151327,0.19205326186564486,0.09064352349915522,0.1006347997139507,0.18750486208195663,0.09073683614801872,0.10623617643446924,0.20719782836961742
420,2014-09-03,2017-09-05,2017-09-06,2018-09-06,0.0809158621645999,0.0870785028151327,0.19205326186564486,0.09064352349915522,0.1006347997139507,0.18750486208195663,0.09047695877814416,0.10620680922492376,0.20682430753374662
421,2014-09-04,2017-09-05,2017-09-06,2018-09-06,0.0809158621645999,0.0870785028151327,0.19205326186564486,0.09064352349915522,0.1006347997139507,0.18750486208195663,0.08487670351251778,0.09861819962447342,0.19250280034456155
422,2014-09-05,2017-09-05,2017-09-06,2018-09-06,0.0809158621645999,0.0870785028151327,0.19205326186564486,0.09064352349915522,0.1006347997139507,0.18750486208195663,0.08373292247741723,0.09775451218678975,0.1890714246927047
423,2014-09-08,2017-09-08,2017-09-11,2018-09-11,0.07541607455046088,0.0813644232742944,0.17743237560647293,0.08440317748258587,0.09381731382369027,0.17303906085142337,0.08527532607091316,0.09953448410002792,0.19468139976931023
424,2014-09-09,2017-09-11,2017-09-12,2018-09-12,0.07463457247352763,0.08051174075609434,0.17541865432990936,0.0848644013660989,0.09433885403922236,0.17408026776279578,0.07953309342209099,0.09234109132717526,0.18031084527535823
425,2014-09-10,2017-09-11,2017-09-12,2018-09-12,0.07463457247352763,0.08051174075609434,0.17541865432990936,0.0848644013660989,0.09433885403922236,0.17408026776279578,0.08042707282186534,0.0942689610113426,0.18135158370345172
426,2014-09-11,2017-09-11,2017-09-12,2018-09-12,0.07463457247352763,0.08051174075609434,0.17541865432990936,0.0848644013660989,0.09433885403922236,0.17408026776279578,0.08148372175198863,0.09520217203781511,0.18728702414716633
427,2014-09-12,2017-09-12,2017-09-13,2018-09-13,0.07637052313737322,0.08243692713620966,0.17997013306668988,0.08870575500076214,0.09832942914374612,0.1827433322207598,0.08932607797894859,0.10442174561629843,0.2015964959913143
428,2014-09-15,2017-09-15,2017-09-18,2018-09-18,0.07446234955620366,0.08082365059522627,0.17534145479864655,0.08788890481649646,0.0978603320955717,0.18143104968839066,0.08494196211466024,0.09924929091332758,0.19062305232951393
429,2014-09-16,2017-09-18,2017-09-19,2018-09-19,0.07637207329156259,0.08295826159752397,0.1803672127712516,0.08718816357706069,0.09723717984913488,0.1798915199502621,0.08474480519391754,0.09956643831618436,0.19199086043553218
430,2014-09-17,2017-09-18,2017-09-19,2018-09-19,0.07637207329156259,0.08295826159752397,0.1803672127712516,0.08718816357706069,0.09723717984913488,0.1798915199502621,0.08318518250715315,0.0974884179014046,0.19041506693317983
431,2014-09-18,2017-09-18,2017-09-19,2018-09-19,0.07637207329156259,0.08295826159752397,0.1803672127712516,0.08718816357706069,0.09723717984913488,0.1798915199502621,0.0869352887108089,0.10114327720583242,0.1983574399458559
432,2014-09-19,2017-09-19,2017-09-20,2018-09-20,0.07971124281907045,0.08676165251853378,0.1893752865951632,0.08977148285023702,0.10020372721360858,0.1858612123012215,0.08802436457513449,0.10246967076260625,0.2021472057186001
433,2014-09-22,2017-09-22,2017-09-25,2018-09-25,0.07914366413495245,0.08618752986970732,0.18819986478150336,0.08806768970368968,0.09831156436414341,0.18203807214550002,0.0880466438526573,0.1029425782484545,0.2009325457763403
434,2014-09-23,2017-09-25,2017-09-26,2018-09-26,0.0774866904279325,0.08461641882571216,0.1840289013470444,0.08548926541746925,0.09593449881269993,0.17639889015219082,0.0799250375289669,0.09277831576337936,0.18247289856601906
435,2014-09-24,2017-09-25,2017-09-26,2018-09-26,0.0774866904279325,0.08461641882571216,0.1840289013470444,0.08548926541746925,0.09593449881269993,0.17639889015219082,0.08483298355988524,0.09965937541765771,0.1928243020341992
436,2014-09-25,2017-09-25,2017-09-26,2018-09-26,0.0774866904279325,0.08461641882571216,0.1840289013470444,0.08548926541746925,0.09593449881269993,0.17639889015219082,0.0835016977501822,0.0983957967023398,0.18972948252153413
