,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return
41,2013-03-04,2018-03-05,2018-03-06,2019-03-06,0.011822350530177725,0.01593083516339541,0.03172070477617776,0.019968424943632615,0.02646741752608677,0.050009720281383216,0.023003792007529965,0.030597698962894212,0.06260036308772216
42,2013-03-05,2018-03-05,2018-03-06,2019-03-06,0.011822350530177725,0.01593083516339541,0.03172070477617776,0.019968424943632615,0.02646741752608677,0.050009720281383216,0.02451519547802074,0.03276826121383893,0.0663059937455097
43,2013-03-06,2018-03-06,2018-03-07,2019-03-07,0.010110006961748973,0.013655201683823986,0.027090091457940498,0.01672797016487974,0.022274296280132055,0.04174997630969347,0.019497699950393004,0.026198953488921557,0.05234937628550758
44,2013-03-07,2018-03-07,2018-03-08,2019-03-08,0.008341797473877512,0.011274554218036114,0.02229462117306071,0.01362249655162843,0.018190207433116213,0.03386541412451133,0.015908518909814418,0.021487213802320132,0.0418429526661525
45,2013-03-08,2018-03-08,2018-03-09,2019-03-11,0.004697479654861294,0.006320912872385736,0.012438579733005939,0.01177004274231359,0.01567279853156626,0.02911114287764678,0.009137325169615166,0.012274787965742145,0.0236212932675572
46,2013-03-11,2018-03-12,2018-03-13,2019-03-13,0.010437265812617441,0.01396254203823112,0.027826629059532402,0.017236162265334986,0.0228735551761199,0.042940438950886055,0.015310518931137853,0.020316057468720162,0.04069153717712549
47,2013-03-12,2018-03-12,2018-03-13,2019-03-13,0.010437265812617441,0.01396254203823112,0.027826629059532402,0.017236162265334986,0.0228735551761199,0.042940438950886055,0.018334857166190256,0.024298980798898872,0.04771106755689845
48,2013-03-13,2018-03-13,2018-03-14,2019-03-14,0.014372539388373932,0.019116115708440733,0.03844477470577242,0.019058711286216865,0.025194281205933627,0.04755764871992024,0.02281702940679862,0.030394124310199853,0.0603049698862714
49,2013-03-14,2018-03-14,2018-03-15,2019-03-15,0.014649986364445016,0.019487677945514047,0.039206493063304135,0.02134820039915299,0.02819327649296434,0.05343722525415462,0.02191946948118312,0.02911522142324193,0.059457319969467716
50,2013-03-15,2018-03-15,2018-03-16,2019-03-18,0.014496579724374086,0.019282881163921784,0.03878658188422369,0.021588616656802093,0.028513734766012076,0.05406074990022846,0.018594530634597452,0.02474382118205176,0.04925099266402578
51,2013-03-18,2018-03-19,2018-03-20,2019-03-20,0.015424755297016484,0.020517608116288714,0.041185315238221464,0.022406176025047717,0.02955586255457997,0.05608914943517251,0.024546065019856865,0.032581911095224875,0.06541544442332196
52,2013-03-19,2018-03-19,2018-03-20,2019-03-20,0.015424755297016484,0.020517608116288714,0.041185315238221464,0.022406176025047717,0.02955586255457997,0.05608914943517251,0.023765639167382852,0.03138043617781585,0.06405805856935547
53,2013-03-20,2018-03-20,2018-03-21,2019-03-21,0.019303177167876898,0.02565769875597589,0.05186707364040052,0.02749364433996212,0.036344234409423255,0.06945931058378163,0.03153453483571172,0.04211109916720044,0.0851283172635644
54,2013-03-21,2018-03-21,2018-03-22,2019-03-22,0.024102627627460592,0.03258176450773652,0.0644643433628665,0.02948668178274295,0.03924327742346838,0.07434609296789749,0.029434928468582595,0.03946638327103927,0.07991977171340134
55,2013-03-22,2018-03-22,2018-03-23,2019-03-25,0.03141776432091905,0.04235939574790204,0.08429074351244809,0.03835358777999363,0.05093949260689533,0.0970453735459105,0.04051057387485122,0.05429244170222405,0.11052277995213151
56,2013-03-25,2018-03-26,2018-03-27,2019-03-27,0.02826955376791627,0.03744391248280316,0.07410094417194127,0.036546339964630824,0.04792242238291895,0.09063346186839272,0.037479216021247395,0.04966917004286985,0.10074185527268337
57,2013-03-26,2018-03-26,2018-03-27,2019-03-27,0.02826955376791627,0.03744391248280316,0.07410094417194127,0.036546339964630824,0.04792242238291895,0.09063346186839272,0.03579085291154202,0.047636969986350385,0.09636883094861838
58,2013-03-27,2018-03-27,2018-03-28,2019-03-28,0.02983278398679698,0.03949708041518843,0.07837169178284299,0.03994990445397028,0.05220936493940494,0.09948292475111839,0.037173668942140865,0.04888963622194798,0.09968320088162055
59,2013-03-28,2018-03-28,2018-03-29,2019-03-29,0.028892038075560865,0.03821803930915288,0.07574003354079706,0.03937246708941954,0.05142993861123817,0.09792731990598738,0.04190790106073847,0.05492471688780622,0.11282402175719387
60,2013-04-01,2018-04-02,2018-04-03,2019-04-03,0.03468986807049373,0.045785525355381905,0.09090578850360989,0.04807018777172102,0.06250129197607043,0.11998919259572083,0.044384460421329264,0.05907693613523143,0.12121553754511952
61,2013-04-02,2018-04-02,2018-04-03,2019-04-03,0.03468986807049373,0.045785525355381905,0.09090578850360989,0.04807018777172102,0.06250129197607043,0.11998919259572083,0.04609025957506472,0.06084500546459332,0.12472309355590211
62,2013-04-03,2018-04-03,2018-04-04,2019-04-04,0.03343403627138873,0.04408434056710768,0.08738475908456692,0.04378120374712276,0.05674482644310229,0.10836081160594077,0.04908781118589339,0.06501100263999464,0.12889205709492876
63,2013-04-04,2018-04-04,2018-04-05,2019-04-05,0.030155750775340533,0.03968959806052689,0.0783412463208374,0.04329222868379937,0.05609286963073529,0.10705145720088462,0.04618814077032495,0.06098288112050082,0.12286381949749943
64,2013-04-05,2018-04-05,2018-04-06,2019-04-08,0.038777724767839576,0.05146107959572821,0.10062607861396836,0.053815305286389545,0.07003164344374149,0.13304191103185642,0.053236934080049494,0.07030270658769731,0.141763316181051
65,2013-04-08,2018-04-09,2018-04-10,2019-04-10,0.028137038187135425,0.03730916764633446,0.07166339545435922,0.046205795410964395,0.06020116280159007,0.11280358875308348,0.05379619639646318,0.07148509045714141,0.1409681996668814
66,2013-04-09,2018-04-09,2018-04-10,2019-04-10,0.028137038187135425,0.03730916764633446,0.07166339545435922,0.046205795410964395,0.06020116280159007,0.11280358875308348,0.044623072963469575,0.05974085813490444,0.11726309898737529
67,2013-04-10,2018-04-10,2018-04-11,2019-04-11,0.031630833602382405,0.04173666265755724,0.08076254836698399,0.050186024915401146,0.06502266097827002,0.12296854833351581,0.047301865700606106,0.06245335133993253,0.12593239881691753
68,2013-04-11,2018-04-11,2018-04-12,2019-04-12,0.03091599831953174,0.04075965726057987,0.07879941177418498,0.05078862508642308,0.06582149525370987,0.12456971249733373,0.04961192838668316,0.06550246530692949,0.133391211140479
69,2013-04-12,2018-04-12,2018-04-13,2019-04-15,0.03256058509635552,0.04279599447792123,0.08311236529448401,0.051763860709106935,0.06690900235066022,0.12708441870878587,0.046666323366237966,0.06153320708389581,0.12583826519614214
70,2013-04-15,2018-04-16,2018-04-17,2019-04-17,0.02655791553456142,0.034827388883114,0.06708891630166999,0.0380802575167607,0.04942354135809681,0.09166279775657417,0.04165023666086484,0.055146560220765514,0.1071067786783104
71,2013-04-16,2018-04-16,2018-04-17,2019-04-17,0.02655791553456142,0.034827388883114,0.06708891630166999,0.0380802575167607,0.04942354135809681,0.09166279775657417,0.03861837702650058,0.05120564507319014,0.10114926694527564
72,2013-04-17,2018-04-17,2018-04-18,2019-04-18,0.028884951827467798,0.03781316618190628,0.07319636347909701,0.038678165496044754,0.05021137794002803,0.09319002646911301,0.03795762898217805,0.050401640678546744,0.09779486073027156
73,2013-04-18,2018-04-18,2018-04-19,2019-04-22,0.029519944802823297,0.038596172476629755,0.0748497199650566,0.04290885000144556,0.05538788308424734,0.1037784024959026,0.03903403970132504,0.05170075665870336,0.10166605600103278
74,2013-04-19,2018-04-19,2018-04-20,2019-04-22,0.03299826406389316,0.04298228270897958,0.08372302650094511,0.04614898221603253,0.05933229458812454,0.11164648366085325,0.04395223383851422,0.057846246146173314,0.11522484884923052
75,2013-04-22,2018-04-23,2018-04-24,2019-04-24,0.04201362634175395,0.054712818677814426,0.107097315483984,0.056272330092347375,0.07201082604044454,0.137336255940737,0.05557493978097333,0.07314490277382774,0.146137767374579
76,2013-04-23,2018-04-23,2018-04-24,2019-04-24,0.04201362634175395,0.054712818677814426,0.107097315483984,0.056272330092347375,0.07201082604044454,0.137336255940737,0.056236685222352964,0.074066658514174,0.1475010088886661
77,2013-04-24,2018-04-24,2018-04-25,2019-04-25,0.03886646154800912,0.050850568925677374,0.09874882825054188,0.05384472671085198,0.06915739655350027,0.13107632999438154,0.052019701449263135,0.0685250195040012,0.13762362838100733
78,2013-04-25,2018-04-25,2018-04-26,2019-04-26,0.03612884125972671,0.04718474881028136,0.09131482614924968,0.052399000661500675,0.06721497594354918,0.1272280856948637,0.05317306511923519,0.07021183952800261,0.13830895283207656
79,2013-04-26,2018-04-26,2018-04-27,2019-04-29,0.03649118816516072,0.047608548306897695,0.09227031759183034,0.051726337715660424,0.06638055514949676,0.12549559331716184,0.049629677701799005,0.06496711153450115,0.1310663747505746
80,2013-04-29,2018-04-30,2018-05-01,2019-05-01,0.03818187112317373,0.04966171470391153,0.09672952951174653,0.05281731557771695,0.0678072208405172,0.1283718345825596,0.047496550657036736,0.06268165913907069,0.1249648209704193
81,2013-04-30,2018-04-30,2018-05-01,2019-05-01,0.03818187112317373,0.04966171470391153,0.09672952951174653,0.05281731557771695,0.0678072208405172,0.1283718345825596,0.05035852773667715,0.06590074878887904,0.1324171717070452
82,2013-05-01,2018-05-01,2018-05-02,2019-05-02,0.039288820189625116,0.05104310120418556,0.0995950068532906,0.05789985619246024,0.07387196190742426,0.14130997914775875,0.05812240503098704,0.07598170252865184,0.1534809848066388
83,2013-05-02,2018-05-02,2018-05-03,2019-05-03,0.042243601770884744,0.05494106925073062,0.10759643320644222,0.061356103695828154,0.07841117018140967,0.1506172821485465,0.0561853625399919,0.07351820320452877,0.15220140365691426
84,2013-05-03,2018-05-03,2018-05-04,2019-05-06,0.03563592430910766,0.046306280527134445,0.0896844854116413,0.05580777186674421,0.07136455755138114,0.13579160442999524,0.05337843380540564,0.0696006173597374,0.14044522158348152
85,2013-05-06,2018-05-07,2018-05-08,2019-05-08,0.02632330429660494,0.03425854478835061,0.06597312087109262,0.04717940842956655,0.06055065705563473,0.11451014575835014,0.05218727469388517,0.06832520978737738,0.13521098423984546
86,2013-05-07,2018-05-07,2018-05-08,2019-05-08,0.02632330429660494,0.03425854478835061,0.06597312087109262,0.04717940842956655,0.06055065705563473,0.11451014575835014,0.04122069915011983,0.05401989834236062,0.10996040609513075
87,2013-05-08,2018-05-08,2018-05-09,2019-05-09,0.021049407532807003,0.027495483750036798,0.05239149499672921,0.044260100044806384,0.056743603569466956,0.10693895669959398,0.0439471998313041,0.05756529517147426,0.11433472126126981
88,2013-05-09,2018-05-09,2018-05-10,2019-05-10,0.019587660368648393,0.025562475660633247,0.04862015882824165,0.0438991340421327,0.05627046867970692,0.10600162106419353,0.04202327067960068,0.05541950573939421,0.10922951584655474
89,2013-05-10,2018-05-10,2018-05-11,2019-05-13,0.008026451441908855,0.010413949563651789,0.01988711422191064,0.03151551710146624,0.040095924328640974,0.07611422758561641,0.034201061145617995,0.0444632968072179,0.08931898312153462
90,2013-05-13,2018-05-14,2018-05-15,2019-05-15,0.015241043228248458,0.019696531602068197,0.03811194621335145,0.04159082057689057,0.05264023671710058,0.10167552804682266,0.03893925823111735,0.050343841642176576,0.10205097024779616
91,2013-05-14,2018-05-14,2018-05-15,2019-05-15,0.015241043228248458,0.019696531602068197,0.03811194621335145,0.04159082057689057,0.05264023671710058,0.10167552804682266,0.03978869592749123,0.05140652557609804,0.10382118840196722
92,2013-05-15,2018-05-15,2018-05-16,2019-05-16,0.017584880094300398,0.022754638415886038,0.044158145458823635,0.043920029863774274,0.0556812133786683,0.10785546648701239,0.04042355198507416,0.052843135276917017,0.10785060554190062
93,2013-05-16,2018-05-16,2018-05-17,2019-05-17,0.01692937567828205,0.021932950315276818,0.04248686416895548,0.03979299647687799,0.05074545577044116,0.09736696223247521,0.0423661609684123,0.055595150304246624,0.11138497331160029
94,2013-05-17,2018-05-17,2018-05-18,2019-05-20,0.015577016426982504,0.02024977709932264,0.03903730688314626,0.036317447189339956,0.04658930093162462,0.08862089289403174,0.03735823618979309,0.048984003502437076,0.10064818194058293
95,2013-05-20,2018-05-21,2018-05-22,2019-05-22,0.015185329416553284,0.01967541035485698,0.03793926301538833,0.04002352503837036,0.051263409141938485,0.09810835586578666,0.03717425352865575,0.048854627809886475,0.09514852716169439
96,2013-05-21,2018-05-21,2018-05-22,2019-05-22,0.015185329416553284,0.01967541035485698,0.03793926301538833,0.04002352503837036,0.051263409141938485,0.09810835586578666,0.03601527051620964,0.0473177885580435,0.09482723741986333
97,2013-05-22,2018-05-22,2018-05-23,2019-05-23,0.009748434308955764,0.012701878704224508,0.024256228218276076,0.032848185820683135,0.042310512396493485,0.08009735086853219,0.030866202341896822,0.041144489932724335,0.08096401867562494
98,2013-05-23,2018-05-23,2018-05-24,2019-05-24,0.012492617044949758,0.01623020054141308,0.03119205146312221,0.03423370135879993,0.044105635849868444,0.08363405131853646,0.031005742721324118,0.04078652462403088,0.08175937514962214
99,2013-05-24,2018-05-24,2018-05-25,2019-05-28,0.009639020629263058,0.012562213775495152,0.024024462855094953,0.03008297082726325,0.03900098387946513,0.07329365389129133,0.025438064721869987,0.03346167357450154,0.06694131861794249
100,2013-05-28,2018-05-29,2018-05-30,2019-05-30,0.008237970781122001,0.010722545233218672,0.020354550624814775,0.027800308618413552,0.03592413671449054,0.06732532787618478,0.024419656470157824,0.03222492138315641,0.06316524924552891
101,2013-05-29,2018-05-29,2018-05-30,2019-05-30,0.008237970781122001,0.010722545233218672,0.020354550624814775,0.027800308618413552,0.03592413671449054,0.06732532787618478,0.029809403686719388,0.03906884494479266,0.07761564169931782
102,2013-05-30,2018-05-30,2018-05-31,2019-05-31,0.006616829367022285,0.008603979039787744,0.016350009719292437,0.028017138177085028,0.03620199539925303,0.0678533652254405,0.02562766435975136,0.0337207204683319,0.06460532150416705
103,2013-05-31,2018-05-31,2018-06-01,2019-06-03,0.003050419799448969,0.00395992425779504,0.0074920551662112185,0.024748937952427524,0.03190874180292178,0.059571775267626914,0.022082831080120536,0.029323463700180494,0.05687963365921861
104,2013-06-03,2018-06-04,2018-06-05,2019-06-05,0.011902622430876423,0.015576032960820644,0.029822194605433,0.03544545345585187,0.04626949822283079,0.0875281019445882,0.040490603322485656,0.05362813595297692,0.10660995302408431
105,2013-06-04,2018-06-04,2018-06-05,2019-06-05,0.011902622430876423,0.015576032960820644,0.029822194605433,0.03544545345585187,0.04626949822283079,0.0875281019445882,0.0340227918759783,0.04521184653087999,0.08905541127526236
106,2013-06-05,2018-06-05,2018-06-06,2019-06-06,0.00917271315887668,0.011968553673009079,0.022837056013878733,0.03381910446815598,0.04409527107414391,0.08324858659209265,0.031635529473116056,0.041875400061023284,0.0848165739416261
107,2013-06-06,2018-06-06,2018-06-07,2019-06-07,0.011756131983686883,0.015367495191576866,0.02941710832630098,0.03839632890132943,0.05006731137342383,0.09521502109728977,0.03689192497562817,0.04896196206049853,0.09950373006122358
108,2013-06-07,2018-06-07,2018-06-08,2019-06-10,0.011778013613230933,0.015396198228033784,0.02947285474542131,0.03775155190681016,0.04920882784161046,0.09350837061006698,0.04027340459502479,0.053687659258563517,0.10562313656827461
109,2013-06-10,2018-06-11,2018-06-12,2019-06-12,0.010808903962258665,0.014165107158610668,0.027017372591967397,0.034541558023378736,0.04519145330472002,0.08523781448387752,0.03712456420134939,0.049304166037339565,0.09732090487335439
110,2013-06-11,2018-06-11,2018-06-12,2019-06-12,0.010808903962258665,0.014165107158610668,0.027017372591967397,0.034541558023378736,0.04519145330472002,0.08523781448387752,0.03314715835219972,0.044245421913944066,0.08770244169207703
111,2013-06-12,2018-06-12,2018-06-13,2019-06-13,0.014316461609089327,0.018686658763182644,0.035933619850369844,0.039028888143876755,0.05079835568320581,0.09675973128474359,0.034298519148423676,0.04565036401900861,0.09044995616466485
112,2013-06-13,2018-06-13,2018-06-14,2019-06-14,0.01446684163173832,0.018875865907999594,0.03631728102907122,0.036825617638336985,0.04801865423949568,0.09104451232718344,0.03552147894971656,0.04739333541333131,0.09244197282569384
113,2013-06-14,2018-06-14,2018-06-15,2019-06-17,0.016195739417568352,0.021059194139252536,0.040734525964855633,0.03554914037207828,0.04640366774125741,0.08775031611645209,0.038311239448829554,0.05059412317866802,0.10132997166872851
114,2013-06-17,2018-06-18,2018-06-19,2019-06-19,0.028579950961301594,0.0369318091128129,0.07302727361576808,0.04473412237693885,0.05804843487469216,0.111789121357771,0.03808483474180045,0.05051037917180873,0.10108146330488271
115,2013-06-18,2018-06-18,2018-06-19,2019-06-19,0.028579950961301594,0.0369318091128129,0.07302727361576808,0.04473412237693885,0.05804843487469216,0.111789121357771,0.04603937672848291,0.06112339090313588,0.12332808037984927
116,2013-06-19,2018-06-19,2018-06-20,2019-06-20,0.03301773909776044,0.04264665615396931,0.08497794102620605,0.04723566529611454,0.06138057495520575,0.11857274702846043,0.04458796316100938,0.05888006246254971,0.12078405186842252
117,2013-06-20,2018-06-20,2018-06-21,2019-06-21,0.035784081975473066,0.04603070657501659,0.09228433480592668,0.048091302151116753,0.06242170170815875,0.1207804286099265,0.0487455573143868,0.06459936975480883,0.1331986149568762
118,2013-06-21,2018-06-21,2018-06-22,2019-06-24,0.033955503337310164,0.04366005578761853,0.08732996986353093,0.04706751153275157,0.061244760642668976,0.11809203318341174,0.04566588599661646,0.06050470476102125,0.12355624311693626
119,2013-06-24,2018-06-25,2018-06-26,2019-06-26,0.036099225602072474,0.04646400141724051,0.09280981700886483,0.0466354258979824,0.06105816746390447,0.1166930648302072,0.04354898554531029,0.057971120222653424,0.11729939276676685
120,2013-06-25,2018-06-25,2018-06-26,2019-06-26,0.036099225602072474,0.04646400141724051,0.09280981700886483,0.0466354258979824,0.06105816746390447,0.1166930648302072,0.04602137381193137,0.06113447554972992,0.12273781340374965
121,2013-06-26,2018-06-26,2018-06-27,2019-06-27,0.03876570737727942,0.049672383814621204,0.09988519789838297,0.054684785747189234,0.0712498628922933,0.13795954342965164,0.04891189678143929,0.06455688175509178,0.13204236871089214
