Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return,scaled,metric,portfolio,sharpe,sortino,return,silhouette,db,ch,min_mult,p25_mult,p50_mult,p75_mult,max_mult,mean_mult,min_preturn,p25_preturn,p50_preturn,p75_preturn,max_preturn,mean_preturn,k
2013-01-02,2018-01-02,2018-01-03,2019-01-03,-0.0327209353622547,-0.0403143265110987,-0.0897358956748418,-0.0371188337641987,-0.0464068198595597,-0.0916161668266089,-0.0285509671884224,-0.0364910562247105,-0.0752461487481426,False,Daily Log Returns,"['DHI', 'WM', 'NOC', 'NFLX', 'NVDA', 'LUV', 'LMT', 'EXR', 'BBY', 'ENPH', 'INCY', 'BR', 'META', 'TRGP', 'FANG', 'AMD', 'BLDR', 'PNC', 'WMB', 'SMCI', 'MGM', 'TSLA', 'VRTX', 'ATO', 'PGR', 'NEM', 'DXCM', 'AXON', 'FCX', 'FSLR']",-0.03224944630609257,-0.04014250787012883,-0.09792611291592841,-0.005187303911059781,1.8117376991337353,7.396837334555564,-38.020744906954114,-0.3366382985737221,0.3333507481063038,1.225274583996958,453.1485678195498,3.3981653043203477,-0.12524788321060826,0.001598125790975132,0.023263733477440734,0.04186509191679184,0.07358618466946255,0.02108800299398187,30
2013-01-03,2018-01-03,2018-01-04,2019-01-04,-0.0232077204263826,-0.0290390391012905,-0.0654820392497017,-0.0256411906331492,-0.032619083828391,-0.0653095587495813,-0.0209651086080289,-0.0269332012814565,-0.0571118607186084,False,Daily Log Returns,"['AXON', 'VRTX', 'PGR', 'NOC', 'NEM', 'WMB', 'ATO', 'META', 'BBY', 'DHI', 'MGM', 'BR', 'EXR', 'TRGP', 'WM', 'AMD', 'LMT', 'PNC', 'NVDA', 'FANG', 'ENPH', 'TSLA', 'LUV', 'SMCI', 'NFLX', 'INCY', 'DXCM', 'BLDR', 'FCX', 'FSLR']",-0.018809785444298684,-0.023954759972813558,-0.05964671979430509,-0.005078722758297151,1.8120200294198554,7.399902385512502,-59.81489153328597,-0.2274045795329384,0.47044821744527276,1.3246717769808904,105.39274560057557,1.6831075699049736,-0.12679590612002256,-0.006529857411947278,0.01750181271683559,0.03922104303708118,0.07168629099992926,0.01660532054545704,30
2013-01-04,2018-01-04,2018-01-05,2019-01-07,-0.0248009784865612,-0.031004198468276,-0.0697552442827984,-0.0250462819535568,-0.031877357145694,-0.0638729656132339,-0.0210646979695476,-0.0276409150558413,-0.0580395142847458,False,Daily Log Returns,"['DHI', 'BR', 'META', 'VRTX', 'NVDA', 'PGR', 'NOC', 'MGM', 'WMB', 'PNC', 'NEM', 'TRGP', 'LMT', 'FANG', 'WM', 'AMD', 'EXR', 'AXON', 'PSX', 'TSLA', 'ATO', 'ENPH', 'INCY', 'DXCM', 'SMCI', 'LUV', 'BLDR', 'NFLX', 'FCX', 'FSLR']",-0.01393313206232757,-0.017858226854793147,-0.044487762205870765,-0.005298593314514359,1.8866368856787739,7.387900164207156,-42.146998944787384,-0.1969838832119398,0.4366254622894388,1.0655180825215138,163.32206142711834,1.453942260342954,-0.13332948464064207,-0.01601266709871875,0.00585407641418835,0.0306934801046974,0.06366760833364994,0.0061598863950346515,30
2013-01-07,2018-01-08,2018-01-09,2019-01-09,-0.0209486371786792,-0.026218184103114,-0.0593513536802761,-0.0215998359679254,-0.0275466296361259,-0.0554409225073109,-0.0155022381703902,-0.0202652472116248,-0.0429247381456687,False,Daily Log Returns,"['META', 'AMD', 'NVDA', 'BR', 'DHI', 'VRTX', 'LMT', 'NEM', 'FANG', 'NOC', 'PNC', 'MGM', 'EXR', 'WM', 'TRGP', 'WMB', 'PGR', 'AXON', 'LUV', 'ATO', 'SMCI', 'TSLA', 'NFLX', 'ENPH', 'INCY', 'PSX', 'DXCM', 'BLDR', 'FCX', 'FSLR']",-0.007932806138773785,-0.010155946831377405,-0.025625043029232675,-0.004858908833170152,1.8903387997189185,7.3921152630145786,-395.16249066847064,-0.29562977557988157,0.31826904276389983,0.9131762698457708,23.737034983767185,-1.9176087496087377,-0.13897078576789984,-0.01651264326861332,0.0051837576690065825,0.025130577892222533,0.05674402068231262,0.003880519336358196,30
2013-01-08,2018-01-08,2018-01-09,2019-01-09,-0.0209486371786792,-0.026218184103114,-0.0593513536802761,-0.0215998359679254,-0.0275466296361259,-0.0554409225073109,-0.0181523231931768,-0.0237292044385636,-0.0495999829938418,False,Daily Log Returns,"['WMB', 'TRGP', 'MGM', 'LMT', 'META', 'VRTX', 'NVDA', 'CBOE', 'UNH', 'NOC', 'WM', 'EXR', 'DHI', 'PNC', 'AXON', 'AMD', 'BR', 'NEM', 'ATO', 'INCY', 'FANG', 'TSLA', 'NFLX', 'LUV', 'SMCI', 'ENPH', 'DXCM', 'BLDR', 'FCX', 'FSLR']",-0.009316062930785183,-0.011686286843754988,-0.028993708251936305,-0.0034840838878784225,1.8779064982889964,7.395440665353267,-395.16249066847064,-0.29562977557988157,0.31826904276389983,0.9131762698457708,23.737034983767185,-1.9176087496087377,-0.13897078576789984,-0.01651264326861332,0.0051837576690065825,0.025130577892222533,0.05674402068231262,0.003880519336358196,30
2013-01-09,2018-01-09,2018-01-10,2019-01-10,-0.0189595330519311,-0.0237214766730424,-0.0538926991657168,-0.0163366441943622,-0.0207677100855724,-0.0422501929339977,-0.0134524762207139,-0.0178334573639973,-0.0384699875615861,False,Daily Log Returns,"['WMB', 'MGM', 'META', 'TRGP', 'LMT', 'VRTX', 'NVDA', 'CBOE', 'UNH', 'NOC', 'WM', 'EXR', 'DHI', 'NEM', 'AXON', 'AMD', 'BR', 'PNC', 'ATO', 'ENPH', 'TSLA', 'FANG', 'NFLX', 'LUV', 'INCY', 'SMCI', 'DXCM', 'BLDR', 'FCX', 'FSLR']",-0.0064433827516544315,-0.008092575845932364,-0.020168358660910577,-0.003607575659586793,1.8760219418208612,7.391896279604244,-39.38189172919189,-0.09505576756879684,0.4629257221612001,1.1238373849111571,19.49008002963945,0.6900327174758181,-0.13393895934800906,-0.01988719801160195,0.002425698629156642,0.02890163984451212,0.06291959799657725,0.0019906846673773504,30
2013-01-10,2018-01-10,2018-01-11,2019-01-11,-0.0218293278026309,-0.0272944665382542,-0.0617320777604724,-0.0189312298491241,-0.0240389243005023,-0.0487405066014952,-0.0153856859642383,-0.0199697402131714,-0.0423219247548399,False,Daily Log Returns,"['FANG', 'MGM', 'VRTX', 'META', 'TRGP', 'CBOE', 'NVDA', 'LMT', 'UNH', 'NOC', 'WM', 'INCY', 'DHI', 'AXON', 'AWK', 'AMD', 'BR', 'NEM', 'WMB', 'PNC', 'TSLA', 'EXR', 'NFLX', 'SMCI', 'LUV', 'ENPH', 'DXCM', 'BLDR', 'FCX', 'FSLR']",-0.008316102547260527,-0.010454001565715493,-0.02598009997307127,-0.0035294712583907287,1.8769416688479035,7.390306505849101,-14.77615912188416,-0.07348108270306145,0.3920932851736988,1.175147719093356,73.41726117430696,1.000965224209489,-0.14061560946266866,-0.028187368214235828,-0.005331958539199639,0.020745458325647975,0.054725323086698856,-0.006066563017091574,30
2013-01-11,2018-01-11,2018-01-12,2019-01-14,-0.0261358869356248,-0.0327352620665501,-0.0733765727998287,-0.0235216565546355,-0.0299765672595988,-0.0601822714383798,-0.0205797148341228,-0.026870061638534,-0.0574028108096625,False,Daily Log Returns,"['FANG', 'MGM', 'VRTX', 'META', 'TRGP', 'CBOE', 'NVDA', 'LMT', 'UNH', 'NOC', 'WM', 'EXR', 'DHI', 'AXON', 'ATO', 'AMD', 'BR', 'NEM', 'WMB', 'PNC', 'TSLA', 'INCY', 'NFLX', 'SMCI', 'LUV', 'ENPH', 'DXCM', 'BLDR', 'FCX', 'FSLR']",-0.009700715882093381,-0.012206337377627212,-0.03018770252784702,-0.002910071449802064,1.8789441992413762,7.407141686654851,-54.88655874827344,0.013681832656154285,0.4027331482948932,1.0595533737962435,53.43670457092267,0.7985800636641548,-0.14603487079459254,-0.0353739260565288,-0.011840936635491751,0.014193550447907084,0.04807424561526511,-0.013460580500540177,30
2013-01-14,2018-01-16,2018-01-17,2019-01-17,-0.0236881398416843,-0.0295819482087381,-0.0668392613295442,-0.0190547470675667,-0.0241730170431959,-0.0491536882638073,-0.014205448268169,-0.0185228838475053,-0.0387464134064317,False,Daily Log Returns,"['WMB', 'VRTX', 'AXON', 'NVDA', 'DHI', 'NEM', 'EXR', 'WM', 'UNH', 'LMT', 'NOC', 'TRGP', 'META', 'MGM', 'CBOE', 'PNC', 'BR', 'FANG', 'ENPH', 'ATO', 'TSLA', 'FSLR', 'NFLX', 'INCY', 'DXCM', 'BLDR', 'AMD', 'SMCI', 'FCX', 'LUV']",-0.001388309378408566,-0.0017496227962869736,-0.004408466796577848,-0.0034464076376913046,1.876803480427656,7.399980607840724,-5.762240237029438,0.07647457002380714,0.4162284741309669,1.0178648802746344,87.73766389412097,1.2960563839846597,-0.15277383310916157,-0.045241537215497715,-0.021985065160515502,0.005429444494249793,0.03980349473502308,-0.022610058935670998,30
2013-01-15,2018-01-16,2018-01-17,2019-01-17,-0.0236881398416843,-0.0295819482087381,-0.0668392613295442,-0.0190547470675667,-0.0241730170431959,-0.0491536882638073,-0.0146514758546631,-0.0191638345150903,-0.0408983679236802,False,Daily Log Returns,"['WMB', 'VRTX', 'AXON', 'NVDA', 'DHI', 'NEM', 'EXR', 'WM', 'UNH', 'LMT', 'NOC', 'TRGP', 'META', 'ENPH', 'CBOE', 'PNC', 'BR', 'FANG', 'MGM', 'ATO', 'TSLA', 'FSLR', 'NFLX', 'INCY', 'DXCM', 'BLDR', 'AMD', 'SMCI', 'FCX', 'LUV']",-0.001388309378408566,-0.0017496227962869736,-0.004408466796577848,-0.0027530654868328677,1.8750339878441338,7.4179670421057455,-5.762240237029438,0.07647457002380714,0.4162284741309669,1.0178648802746344,87.73766389412097,1.2960563839846597,-0.15277383310916157,-0.045241537215497715,-0.021985065160515502,0.005429444494249793,0.03980349473502308,-0.022610058935670998,30
