,Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,SP500_Sharpe,SP500_Sortino,SP500_Return,Random_Sharpe,Random_Sortino,Random_Return
57,2013-03-26,2020-03-26,2020-03-27,2021-03-29,0.12116148601776477,0.16041256151643937,0.5331011440570982,0.13626137951255468,0.18316071631188527,0.6345499207865763,0.12813379927342125,0.17990168840107393,0.6290028420037964
58,2013-03-27,2020-03-27,2020-03-30,2021-03-30,0.11235004809748769,0.14785028508075976,0.4809983143320267,0.1292748775705628,0.17294454117858674,0.5894145274906769,0.1237636816906245,0.17219557776889005,0.6025347884026168
59,2013-03-28,2020-03-30,2020-03-31,2021-03-31,0.11738919838553441,0.15402406040181357,0.5048277489474304,0.13587775262721585,0.18074991257281067,0.6239585089931466,0.12957429770873985,0.17960304253158646,0.6251402044763086
60,2013-04-01,2020-04-01,2020-04-02,2021-04-05,0.13233632843469254,0.17832487457773857,0.5657079041245363,0.15656477940035643,0.21749303022679337,0.7218650511431851,0.14707484452916292,0.21302753861242812,0.732750844495956
61,2013-04-02,2020-04-02,2020-04-03,2021-04-05,0.13816600805947654,0.1854542926008215,0.5925493290360468,0.16214058597934716,0.2242553335088114,0.7500446990457955,0.1548587044460623,0.22362991097782856,0.7588272711950078
62,2013-04-03,2020-04-03,2020-04-06,2021-04-06,0.12260234089800691,0.15506725247290337,0.4739970315587417,0.14927893054756647,0.19319261403695717,0.6195083753709305,0.13899190499037214,0.1895554791867654,0.6211767493997687
63,2013-04-04,2020-04-06,2020-04-07,2021-04-07,0.1231275993443138,0.15546632322635198,0.4764045792418097,0.1475147641960313,0.19173052720854236,0.6107026407367494,0.138018307049919,0.1875120531371903,0.5942811972270465
64,2013-04-05,2020-04-06,2020-04-07,2021-04-07,0.1231275993443138,0.15546632322635198,0.4764045792418097,0.1475147641960313,0.19173052720854236,0.6107026407367494,0.1376893800177061,0.18757066243537576,0.609197192318346
65,2013-04-08,2020-04-08,2020-04-09,2021-04-09,0.11352445163374104,0.14133138537750756,0.4250211024629874,0.1366217656424073,0.17384966466107338,0.5406679131407996,0.12850885434246637,0.17122859050551287,0.5470801750906827
66,2013-04-09,2020-04-09,2020-04-13,2021-04-13,0.11691933934892706,0.14495050817982386,0.4397674897466398,0.14415617852097526,0.18212528594702904,0.5748180377816221,0.1341081856447059,0.17847599667264055,0.5579657438568603
67,2013-04-10,2020-04-13,2020-04-14,2021-04-14,0.11056630187695228,0.13619104963917997,0.40840204474258734,0.13573183226381233,0.16993816212090548,0.5268975420696779,0.12611099438833617,0.16617941513303014,0.5285674189187297
68,2013-04-11,2020-04-13,2020-04-14,2021-04-14,0.11056630187695228,0.13619104963917997,0.40840204474258734,0.13573183226381233,0.16993816212090548,0.5268975420696779,0.12333779010096756,0.1631420306731853,0.5183356645538815
69,2013-04-12,2020-04-13,2020-04-14,2021-04-14,0.11056630187695228,0.13619104963917997,0.40840204474258734,0.13573183226381233,0.16993816212090548,0.5268975420696779,0.12710313199763806,0.16737869888289064,0.5245089428399062
70,2013-04-15,2020-04-15,2020-04-16,2021-04-16,0.12117781754492271,0.14855275130688433,0.45301798346600514,0.14909944914312986,0.18663073020139267,0.5858314357741423,0.13890608254901024,0.18149259012111435,0.5741005594288979
71,2013-04-16,2020-04-16,2020-04-17,2021-04-19,0.11157984467093159,0.13585178635664463,0.4056983658357473,0.1382550979559945,0.17146491953712983,0.5248531008614254,0.13002126763491462,0.17051476135223465,0.5331599700326755
72,2013-04-17,2020-04-17,2020-04-20,2021-04-20,0.11817745513266936,0.14445858999548755,0.4300495704650044,0.14303280725807585,0.17743099404295898,0.5438562255895985,0.1312827742547227,0.17229398564009468,0.5351109415308127
73,2013-04-18,2020-04-20,2020-04-21,2021-04-21,0.13157020074185238,0.16109730620624238,0.48301339245373215,0.15802701895102444,0.19724709175097135,0.6050041563203656,0.14374524106894943,0.19042471472875291,0.5967295409550085
74,2013-04-19,2020-04-20,2020-04-21,2021-04-21,0.13157020074185238,0.16109730620624238,0.48301339245373215,0.15802701895102444,0.19724709175097135,0.6050041563203656,0.1479799903312275,0.19683862388850978,0.6121072343086182
75,2013-04-22,2020-04-22,2020-04-23,2021-04-23,0.12384598162374119,0.15197796013375725,0.44771899696448775,0.1549631653554647,0.19276748987084918,0.5874270287582756,0.1439525558269131,0.18991993621649816,0.5997594986785485
76,2013-04-23,2020-04-23,2020-04-24,2021-04-26,0.11969267547822272,0.14706700230503592,0.42928223244051683,0.15125148529397386,0.18774915033058795,0.5684442459708116,0.13956122907134774,0.18262433967050942,0.5680199487285289
77,2013-04-24,2020-04-24,2020-04-27,2021-04-27,0.11500925983064132,0.1409451776260327,0.40818929639837187,0.14495229316795616,0.17869469638725566,0.5347665567480313,0.13403784524611184,0.17461342506166805,0.5305035753373268
78,2013-04-25,2020-04-27,2020-04-28,2021-04-28,0.11377668018350597,0.1397749656951095,0.40324492864421163,0.1431759585659353,0.17694546207595513,0.5268290207983725,0.13455509636002697,0.17564983211248836,0.5301093695991093
79,2013-04-26,2020-04-27,2020-04-28,2021-04-28,0.11377668018350597,0.1397749656951095,0.40324492864421163,0.1431759585659353,0.17694546207595513,0.5268290207983725,0.13495609413306842,0.17628144298343462,0.5187660286017958
80,2013-04-29,2020-04-29,2020-04-30,2021-04-30,0.1117535124484949,0.13628212299724088,0.3914088630020243,0.14190660762174964,0.17409871666598356,0.513294104803875,0.13066328737669453,0.1694737957760018,0.5036411464179338
81,2013-04-30,2020-04-30,2020-05-01,2021-05-03,0.12416779834638837,0.15151896051338298,0.437939513419842,0.15388027538541948,0.18894189723072508,0.5590449759930264,0.14360969996478082,0.18755749617567063,0.5626632132657134
82,2013-05-01,2020-05-01,2020-05-04,2021-05-04,0.12398956023994964,0.15130285369508248,0.4371948005724071,0.15091999308969725,0.18616805331699762,0.5461502559586725,0.1410416581701499,0.183897161419222,0.5451047255924328
83,2013-05-02,2020-05-04,2020-05-05,2021-05-05,0.12307688184459836,0.15015504602529003,0.4332458684238374,0.14661160047358768,0.18077290712160843,0.5258971922868555,0.13781265405094886,0.1799352316860692,0.5343964738184543
84,2013-05-03,2020-05-04,2020-05-05,2021-05-05,0.12307688184459836,0.15015504602529003,0.4332458684238374,0.14661160047358768,0.18077290712160843,0.5258971922868555,0.13323391046977298,0.17487362752983887,0.5272271350568049
85,2013-05-06,2020-05-06,2020-05-07,2021-05-07,0.12875994864739318,0.15614855319092957,0.45660583996539394,0.149373375996203,0.182914277039736,0.5367653425909432,0.136437322560944,0.1769612512593472,0.5223494352189917
86,2013-05-07,2020-05-07,2020-05-08,2021-05-10,0.12248981422978734,0.148178009977928,0.4279052622825069,0.1409956262097159,0.173038458020653,0.4985570647792294,0.1306891919267286,0.16904811340376505,0.49366927900006113
87,2013-05-08,2020-05-08,2020-05-11,2021-05-11,0.11897352469208508,0.14423546773762683,0.41479539148754213,0.13704847332082837,0.1690631186604967,0.48312105395156835,0.12800386194158764,0.16702231244776913,0.4836937415320357
88,2013-05-09,2020-05-11,2020-05-12,2021-05-12,0.11854397652316906,0.14363276253807097,0.413337769169465,0.1373511808559624,0.16956063449891917,0.48409498504064274,0.12871818214900377,0.16860289076433316,0.4915187134705809
89,2013-05-10,2020-05-11,2020-05-12,2021-05-12,0.11854397652316906,0.14363276253807097,0.413337769169465,0.1373511808559624,0.16956063449891917,0.48409498504064274,0.1241130960072793,0.16189056897085688,0.4740180828482199
90,2013-05-13,2020-05-13,2020-05-14,2021-05-14,0.1296356219725362,0.1565707305569491,0.4553072731923334,0.1511252574732541,0.18643829322494576,0.5423140128123253,0.1409410502446497,0.1843010423108443,0.5542081128090152
91,2013-05-14,2020-05-14,2020-05-15,2021-05-17,0.12819567217379635,0.15523019726677936,0.4493215309556784,0.14702124757461027,0.1822912699681855,0.5246271224676463,0.13736210161419407,0.17993092399575503,0.5337854260210588
92,2013-05-15,2020-05-15,2020-05-18,2021-05-18,0.1146122399919393,0.13681078366903615,0.3847277715564887,0.13255775459553265,0.16143569928037044,0.4501818588244986,0.12376426830966558,0.1594635533942899,0.44284000222225345
93,2013-05-16,2020-05-18,2020-05-19,2021-05-19,0.11903129820449534,0.14188321236995205,0.4002658724702903,0.13481761601713108,0.1636596542433209,0.4586726375736821,0.12050807372806364,0.15496141555264248,0.44499533207806735
94,2013-05-17,2020-05-18,2020-05-19,2021-05-19,0.11903129820449534,0.14188321236995205,0.4002658724702903,0.13481761601713108,0.1636596542433209,0.4586726375736821,0.12256231216793856,0.15793027699834836,0.4501699154378736
95,2013-05-20,2020-05-20,2020-05-21,2021-05-21,0.11875814507392678,0.14056093074974077,0.39771485327812406,0.13553402573483184,0.16384545537687553,0.4607728708248114,0.12844916985101137,0.16484891840625113,0.4748511832427782
96,2013-05-21,2020-05-21,2020-05-22,2021-05-24,0.12078620793114792,0.14277440642404338,0.4058350834038391,0.13611964770577106,0.16459636083537252,0.4633121509305823,0.12364769067150934,0.15914575421479538,0.45777919389173555
97,2013-05-22,2020-05-22,2020-05-26,2021-05-26,0.11293749420690395,0.1327986955821758,0.3731906616731898,0.13122614388999695,0.15774565508913002,0.44239510257156994,0.12351970751862583,0.1577506924528927,0.44815816482996057
98,2013-05-23,2020-05-26,2020-05-27,2021-05-27,0.10733498273314726,0.12535652172754747,0.34900097961013443,0.1265114887594615,0.15134651244002975,0.42112014306034407,0.11845979117781091,0.15068206127309458,0.435763631290542
99,2013-05-24,2020-05-26,2020-05-27,2021-05-27,0.10733498273314726,0.12535652172754747,0.34900097961013443,0.1265114887594615,0.15134651244002975,0.42112014306034407,0.11552603821433609,0.14697306397398752,0.4118463183409267
100,2013-05-28,2020-05-28,2020-05-29,2021-06-01,0.110904147436253,0.12859906593086698,0.3621384237426586,0.12492976887595987,0.14939200482463405,0.41467605289023224,0.12054470042580036,0.15232236149599118,0.4338927273853189
101,2013-05-29,2020-05-29,2020-06-01,2021-06-01,0.1098338544326296,0.12759945793381802,0.3572240269074867,0.12337726725393446,0.14779579025897718,0.4075315929030708,0.11634156374225992,0.14701218225772175,0.41397324260166146
102,2013-05-30,2020-06-01,2020-06-02,2021-06-02,0.10648549816497023,0.12353638511949513,0.344087667012361,0.11996787770636119,0.14387208322623016,0.3939380684955267,0.11066721003719004,0.14112487414124264,0.4009199913168722
103,2013-05-31,2020-06-01,2020-06-02,2021-06-02,0.10648549816497023,0.12353638511949513,0.344087667012361,0.11996787770636119,0.14387208322623016,0.3939380684955267,0.11197859634344492,0.14174702884094548,0.3945332832378123
104,2013-06-03,2020-06-03,2020-06-04,2021-06-04,0.10121911550183947,0.1169652719833119,0.3224498992738862,0.11722484277461011,0.1398722506113733,0.3814037904322228,0.11300166484768542,0.14237274954376233,0.3951646474072288
105,2013-06-04,2020-06-04,2020-06-05,2021-06-07,0.08997554296190015,0.10282625232280991,0.2773510099041685,0.10870185684264634,0.12883639919600817,0.34570072919426004,0.10065906825780063,0.1271490502303487,0.34540146576248076
106,2013-06-05,2020-06-05,2020-06-08,2021-06-08,0.08380891273186883,0.09555555958230105,0.2548697539556491,0.10638308783128347,0.12594438154506196,0.3367615770800828,0.09864736990456027,0.12441040392951158,0.32933537824099884
107,2013-06-06,2020-06-08,2020-06-09,2021-06-09,0.08638393376623041,0.09827569769730728,0.2630815750126509,0.11131417523357232,0.1314355499793529,0.3530865490256388,0.10083146975053286,0.12727251273643966,0.34579861993308797
108,2013-06-07,2020-06-08,2020-06-09,2021-06-09,0.08638393376623041,0.09827569769730728,0.2630815750126509,0.11131417523357232,0.1314355499793529,0.3530865490256388,0.10422050484504969,0.1305671673985616,0.3525419008229184
109,2013-06-10,2020-06-10,2020-06-11,2021-06-11,0.12976463305844654,0.17561291050237887,0.3721493315947467,0.15159780156332306,0.20370118067019496,0.46306051798837944,0.13719542064332774,0.19713051688991368,0.46894059232237795
110,2013-06-11,2020-06-11,2020-06-12,2021-06-14,0.12179354699525875,0.16420671421067126,0.34321522839449103,0.1465066621082676,0.19620888138314177,0.44272582494917406,0.13680417977971032,0.19283057396852665,0.4553958163468564
111,2013-06-12,2020-06-12,2020-06-15,2021-06-15,0.11815018204094901,0.1597104743084228,0.3313323333387412,0.14210898564248145,0.19002939760901805,0.425964725962894,0.1315809449527157,0.18590847669170615,0.4334825807470491
112,2013-06-13,2020-06-15,2020-06-16,2021-06-16,0.1072529091850733,0.14475579603592614,0.2945491502154085,0.13211850625155466,0.17650373812565423,0.3882269654998554,0.12189578881389546,0.17178744479353564,0.39522429045907986
113,2013-06-14,2020-06-15,2020-06-16,2021-06-16,0.1072529091850733,0.14475579603592614,0.2945491502154085,0.13211850625155466,0.17650373812565423,0.3882269654998554,0.12210624680797062,0.17441065322706045,0.39442891657164025
114,2013-06-17,2020-06-17,2020-06-18,2021-06-18,0.10080280118006717,0.13636229801980787,0.2764551755405579,0.12953302623775556,0.17313717594138017,0.3804407762825585,0.11885158926982425,0.17028503704656814,0.3839284031880903
115,2013-06-18,2020-06-18,2020-06-19,2021-06-21,0.11088610791586517,0.1499056840376228,0.30943392921797575,0.13715328038895191,0.18324490842575825,0.4085858518597833,0.12515218884843518,0.1768253349524896,0.4174691167636404
116,2013-06-19,2020-06-19,2020-06-22,2021-06-22,0.10933809376754398,0.14774132806356896,0.3043469385610869,0.13768586162472887,0.18397741593449904,0.4105161786370464,0.12928720223863008,0.18296852962244534,0.4226447797866521
117,2013-06-20,2020-06-22,2020-06-23,2021-06-23,0.10641769989472097,0.14408204998270877,0.2950798776247444,0.13633032508807388,0.1826110282927775,0.4058586861011295,0.12876747657484744,0.18322910812644028,0.4089722343075565
118,2013-06-21,2020-06-22,2020-06-23,2021-06-23,0.10641769989472097,0.14408204998270877,0.2950798776247444,0.13633032508807388,0.1826110282927775,0.4058586861011295,0.12291580354498921,0.17487136558937394,0.3981131732060158
119,2013-06-24,2020-06-24,2020-06-25,2021-06-25,0.12185123368226801,0.16778239736421602,0.3374650567940653,0.1519123316824213,0.20741874243750352,0.450500146436009,0.14043185805034522,0.20282784441019813,0.4570807942592479
120,2013-06-25,2020-06-25,2020-06-26,2021-06-28,0.1346886904793822,0.19098057841766192,0.3704783009193812,0.16112545383073298,0.21973602834084002,0.47869963731281584,0.14526096171184016,0.20892643147930692,0.4657223498221727
121,2013-06-26,2020-06-26,2020-06-29,2021-06-29,0.12638449533437218,0.1772444696178399,0.33976230537083035,0.1564056686341788,0.21253990557437133,0.4598780438139789,0.14455576080392213,0.20736203444493956,0.46181388007118357
122,2013-06-27,2020-06-29,2020-06-30,2021-06-30,0.1254608136798035,0.17583028482125274,0.3366393277338901,0.15034013634314533,0.2035064563375318,0.43631256138629887,0.14095128684960057,0.20361348257244316,0.4529052493132691
123,2013-06-28,2020-06-29,2020-06-30,2021-06-30,0.1254608136798035,0.17583028482125274,0.3366393277338901,0.15034013634314533,0.2035064563375318,0.43631256138629887,0.13804665751465786,0.1985099848856965,0.4326992935332176
